year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2012,Infiniti,G Coupe,IPL,G Coupe,automatic,jn1cv6ek3cm420377,ca,19.0,95391.0,black,red,american car finance inc,23300.0,15250.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2012,Hyundai,Sonata Hybrid,Base,Sedan,automatic,kmhec4a47ca059790,ca,43.0,21460.0,white,tan,donlen corporation,14800.0,18300.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Lexus,GX 460,Base,SUV,automatic,jtjbm7fx5c5040900,ca,4.0,17148.0,black,black,lexus of thousand oaks,41200.0,39000.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Land Rover,Range Rover Evoque,Pure,SUV,automatic,salvv2bg4ch669268,ca,33.0,33441.0,silver,black,toyota chula vista dba scion,36100.0,36000.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Jeep,Grand Cherokee,Laredo,SUV,automatic,1c4rjfat3cc157041,ca,26.0,58380.0,black,black,bob baker jeep,23400.0,17000.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2012,Land Rover,Range Rover Evoque,Pure,SUV,automatic,salvv2bg0ch646764,ca,37.0,36140.0,—,beige,jaguar land rover thousand oaks,35900.0,34250.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Lexus,RX 350,Base,SUV,automatic,jtjzk1ba0c2414009,ca,4.0,43951.0,gold,beige,south coast toyota,26800.0,27500.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2012,Jeep,Liberty,Sport,SUV,automatic,1c4pjlak2cw174750,ca,,46766.0,silver,black,lithia nissan of fresno,11600.0,11700.0,Thu Dec 18 2014 13:00:00 GMT-0800 (PST)
2012,Lexus,IS 250,Base,Sedan,automatic,jthbf5c28c2102252,ca,28.0,41353.0,blue,gray,high bid trading co inc,21600.0,18500.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2012,Jeep,Wrangler,Unlimited Sport,SUV,automatic,1c4bjwdg4cl207509,ca,35.0,56884.0,red,black,the hertz corporation,22200.0,21000.0,Thu Jan 08 2015 11:30:00 GMT-0800 (PST)
2012,Kia,Optima,EX,Sedan,automatic,5xxgn4a77cg003371,ca,36.0,59569.0,gray,gray,kia motors finance,12450.0,12800.0,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsk2d40ca729280,ca,42.0,48377.0,black,black,south coast toyota,39800.0,40000.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2012,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,jn1cv6ap2cm931029,ca,22.0,59499.0,black,black,the hertz corporation,18100.0,15000.0,Thu Jan 29 2015 04:00:00 GMT-0800 (PST)
2012,Infiniti,M,M35h,Sedan,automatic,jn1ey1ap6cm910350,ca,,72585.0,silver,—,peninsula infiniti llc,21700.0,22500.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2012,Land Rover,Range Rover,HSE,SUV,automatic,salmf1d47ca368427,ca,3.0,34899.0,brown,brown,hornburg jaguar,48800.0,47000.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Land Rover,Range Rover Evoque,Pure,SUV,automatic,salvp2bg4ch631730,ca,42.0,34177.0,black,black,high bid trading co inc,35100.0,35250.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Lexus,CT 200h,Base,Hatchback,automatic,jthkd5bh7c2110273,ca,42.0,35286.0,silver,black,american road leasing inc,20000.0,22500.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2012,Hyundai,Sonata,SE,Sedan,automatic,5npec4ab9ch497027,ca,41.0,24832.0,black,black,merced volkswagen,13500.0,14000.0,Wed Jan 07 2015 12:15:00 GMT-0800 (PST)
2012,Hyundai,Tucson,Limited,SUV,automatic,km8ju3ac9cu528096,ca,35.0,37756.0,black,black,skyhigh remarketing inc,14950.0,16000.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2012,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac5ch388544,ca,33.0,45238.0,white,beige,hyundai motor finance,11050.0,11800.0,Tue Jan 13 2015 12:30:00 GMT-0800 (PST)
2012,Nissan,Sentra,2,Sedan,automatic,3n1ab6ap5cl666147,ca,,60038.0,silver,gray,mossy nissan oceanside,8250.0,8000.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2012,Mercedes-Benz,E-Class,E350 Luxury,Sedan,automatic,wddhf5kb3ca599512,ca,36.0,40897.0,white,off-white,mercedes-benz finc wholesale advantage,27200.0,27750.0,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2012,Mercedes-Benz,C-Class,C300 Luxury 4MATIC,Sedan,automatic,wddgf8bb8cr196740,ca,46.0,30052.0,white,beige,mercedes-benz finc wholesale advantage,22400.0,26250.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Nissan,Titan,SV,King Cab,automatic,1n6aa0cj8cn304297,ca,48.0,35792.0,white,black,california fleet inc,20300.0,22000.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Nissan,Altima,2.5 S,Coupe,automatic,1n4al2ep3cc230749,ca,26.0,33993.0,black,black,nissan-infiniti lt,13500.0,11000.0,Tue Dec 23 2014 12:30:00 GMT-0800 (PST)
2012,Mercedes-Benz,E-Class,E550,Convertible,automatic,wddkk7df7cf179378,ca,36.0,19669.0,—,black,mercedes-benz financial services,44800.0,43500.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Mercedes-Benz,E-Class,E550,Convertible,automatic,wddkk7df1cf174063,ca,39.0,9707.0,gray,black,mercedes-benz financial services,46600.0,42750.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Mercedes-Benz,C-Class,C250,Coupe,automatic,wddgj4hb4cf801272,ca,32.0,26368.0,white,red,mercedes-benz finc wholesale advantage,23800.0,24750.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Mercedes-Benz,C-Class,C250 Sport,Sedan,automatic,wddgf4hb0cr216186,ca,42.0,44826.0,—,black,the hertz corporation,20600.0,19600.0,Tue Jan 06 2015 04:30:00 GMT-0800 (PST)
2012,Mercedes-Benz,C-Class,C250 Sport,Sedan,automatic,wddgf4hb9ca620098,ca,39.0,30281.0,white,gray,mercedes-benz financial services,22000.0,21750.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap0cn479553,ca,28.0,52569.0,white,beige,santander consumer,10350.0,9500.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Mercedes-Benz,SLK-Class,SLK350,Convertible,automatic,wddpk5ha1cf030683,ca,49.0,42069.0,white,beige,mercedes-benz finc wholesale advantage,29400.0,34000.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Mercedes-Benz,C-Class,C250 Sport,Sedan,automatic,wddgf4hb1cr216147,ca,38.0,26149.0,—,beige,mercedes-benz finc wholesale advantage,21900.0,26000.0,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2apxcc218393,ca,36.0,50992.0,silver,black,high bid trading co inc,10350.0,11750.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2apxcc115202,ca,19.0,39165.0,blue,gray,meridian remarketing,11900.0,9800.0,Wed Feb 04 2015 04:30:00 GMT-0800 (PST)
2012,Nissan,Sentra,2,Sedan,automatic,3n1ab6ap8cl671942,ca,35.0,23589.0,red,gray,palm springs nissan,9750.0,9800.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Mercedes-Benz,E-Class,E350 Luxury,Sedan,automatic,wddhf5kb8ca537118,ca,35.0,26244.0,white,off-white,mercedes-benz financial services,29600.0,28750.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Mercedes-Benz,C-Class,C250 Sport,Sedan,automatic,wddgf4hb8cr226268,ca,38.0,30027.0,—,black,the hertz corporation,21800.0,20800.0,Tue Jan 06 2015 04:30:00 GMT-0800 (PST)
2012,Mercedes-Benz,E-Class,E350 Luxury,Sedan,automatic,wddhf5kb0ca612040,ca,37.0,25081.0,white,black,mercedes-benz finc wholesale advantage,29800.0,31500.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Nissan,Sentra,2,Sedan,automatic,3n1ab6ap3cl695484,ca,19.0,56860.0,black,gray,remktgedge / cars / carfinance capital llc,8375.0,7300.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2012,Mercedes-Benz,GL-Class,GL450 4MATIC,SUV,automatic,4jgbf7be3ca783107,ca,41.0,63150.0,gray,black,mercedes-benz finc wholesale advantage,26300.0,26000.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Mercedes-Benz,E-Class,E350,Coupe,automatic,wddkj5kb9cf141609,ca,38.0,20521.0,silver,gray,mercedes-benz finc wholesale advantage,30900.0,32000.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Mercedes-Benz,E-Class,E350 Luxury,Sedan,automatic,wddhf5kb9ca566658,ca,35.0,33284.0,—,black,mercedes-benz finc wholesale advantage,28300.0,28250.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Nissan,Sentra,2.0 SR,Sedan,automatic,3n1ab6ap3cl749284,ca,42.0,44519.0,gray,gray,santander consumer,9675.0,9800.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Mercedes-Benz,E-Class,E350 Luxury,Sedan,automatic,wddhf5kb2ca625940,ca,39.0,44983.0,—,black,mercedes-benz finc wholesale advantage,26200.0,28750.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Mercedes-Benz,GL-Class,GL450 4MATIC,SUV,automatic,4jgbf7be5ca783013,ca,27.0,55953.0,gray,black,the hertz corporation,28600.0,40750.0,Mon Jan 06 2014 12:30:00 GMT-0800 (PST)
2012,Mercedes-Benz,E-Class,E350,Coupe,automatic,wddkj5kb2cf147378,ca,41.0,23129.0,black,gray,mercedes-benz finc wholesale advantage,30500.0,31750.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Mercedes-Benz,C-Class,C250 Sport,Sedan,automatic,wddgf4hbxcr197596,ca,43.0,50838.0,gray,black,aaero sweet company,20100.0,19600.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap7cn577690,ca,42.0,28440.0,white,gray,california auto exchange,11500.0,13600.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2012,Mercedes-Benz,CLS-Class,CLS550,Sedan,automatic,wddlj7db2ca037330,ca,43.0,61785.0,white,black,high bid trading co inc,37800.0,41500.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Mercedes-Benz,E-Class,E350,Convertible,automatic,wddkk5kf4cf146233,ca,43.0,13150.0,white,—,mercedes-benz finc wholesale advantage,36900.0,39000.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Mercedes-Benz,E-Class,E350 Luxury,Sedan,automatic,wddhf5kb8ca637106,ca,38.0,36218.0,white,black,mercedes-benz finc wholesale advantage,27800.0,32750.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Mercedes-Benz,E-Class,E350 Luxury,Sedan,automatic,wddhf5kb9ca519288,ca,39.0,44815.0,black,black,mercedes-benz finc wholesale advantage,26600.0,25750.0,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2012,Mercedes-Benz,E-Class,E550,Convertible,automatic,wddkk7df4cf149464,ca,36.0,11643.0,,,mercedes-benz financial services,46200.0,42750.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Mercedes-Benz,GLK-Class,GLK350,SUV,automatic,wdcgg5gb3cf895574,ca,38.0,35485.0,—,black,mercedes-benz financial services,24600.0,22500.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Nissan,Versa,1.8 S,Hatchback,automatic,3n1bc1cp8ck198065,ca,45.0,52279.0,silver,black,santander consumer,8025.0,8600.0,Fri Dec 26 2014 15:00:00 GMT-0800 (PST)
2012,Mercedes-Benz,C-Class,C250 Sport,Sedan,automatic,wddgf4hb1cr212423,ca,41.0,27250.0,white,—,mercedes-benz finc wholesale advantage,22300.0,23500.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Mercedes-Benz,M-Class,ML350 4MATIC,SUV,automatic,4jgda5hb0ca043071,ca,36.0,12072.0,gray,black,remarketing by ge/manheim riverside,37900.0,33750.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Mercedes-Benz,GLK-Class,GLK350,SUV,automatic,wdcgg5gb3cf781137,ca,35.0,20322.0,white,black,mercedes-benz finc wholesale advantage,26000.0,27750.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Volkswagen,Jetta,SE PZEV,Sedan,automatic,3vwdp7aj5cm100235,ca,38.0,29300.0,white,black,power drive inc,10450.0,12100.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5c54bf093081,ca,36.0,48637.0,silver,black,high bid trading co inc,17600.0,17500.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2012,Volkswagen,Passat,SE PZEV,Sedan,automatic,1vwbp7a32cc029523,ca,35.0,30857.0,black,black,power drive inc,12500.0,14100.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5c57ba444532,ca,38.0,59030.0,blue,tan,high bid trading co inc,16200.0,16400.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2012,Toyota,Highlander,Base,SUV,automatic,5tdza3eh1cs025334,ca,35.0,15898.0,white,gray,millennium cars,22200.0,22000.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2012,smart,fortwo,passion coupe,Hatchback,automatic,wmeej3ba0ck521434,ca,39.0,67215.0,black,black,santander consumer,5475.0,5000.0,Fri Dec 26 2014 15:00:00 GMT-0800 (PST)
2012,Volkswagen,Jetta,TDI,Sedan,automatic,3vwll7aj3cm009360,ca,29.0,24902.0,gray,black,power drive inc,13350.0,16100.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2012,Volkswagen,Jetta,Base,Sedan,automatic,3vw2k7aj1cm336094,ca,44.0,30613.0,white,black,onemain rem/m&m auto traders,8675.0,10300.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Volkswagen,Passat,S PZEV,Sedan,automatic,1vwap7a32cc030263,ca,27.0,32830.0,black,black,california fleet inc,10300.0,9900.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Volkswagen,Passat,SE PZEV,Sedan,automatic,1vwbp7a30cc049950,ca,38.0,33805.0,blue,black,the motor car group inc,12450.0,13900.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Toyota,Tacoma,V6,Double Cab,automatic,3tmlu4en7cm089841,ca,,29429.0,black,—,apexcars net,26600.0,27600.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2012,Volkswagen,Jetta,SE PZEV,Sedan,automatic,3vwdp7aj3cm061211,ca,44.0,29491.0,gray,black,power drive inc,10300.0,12000.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2011,BMW,3 Series,335i,Sedan,automatic,wbapm5c57be578557,ca,4.0,30831.0,black,black,high bid trading co inc,25100.0,24500.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5g53bnm83704,ca,44.0,25525.0,white,beige,financial services remarketing (lease),20600.0,23250.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Volkswagen,Jetta,SEL PZEV,Sedan,automatic,3vwlp7aj1cm321729,ca,32.0,44301.0,black,off-white,skyhigh remarketing inc,11800.0,13750.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2012,Volkswagen,Passat,S PZEV,Sedan,automatic,1vwap7a36cc029231,ca,44.0,37135.0,white,black,mckenna motors cerritos inc,10000.0,10600.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2012,Volkswagen,Passat,SE PZEV,Sedan,automatic,1vwbp7a39cc021984,ca,35.0,45459.0,silver,black,skyhigh remarketing inc,11550.0,13500.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2012,Scion,xB,Base,Wagon,automatic,jtlze4fe5cj006088,ca,,41260.0,silver,—,toyota of orange,11050.0,11400.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2012,Volkswagen,Tiguan,S,SUV,automatic,wvgav7ax0cw003164,ca,32.0,43875.0,gray,black,skyhigh remarketing inc,13150.0,16500.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2011,BMW,3 Series,328i xDrive,Sedan,manual,wbapk7c52ba772132,ca,39.0,28617.0,blue,beige,california auto wholesale,20700.0,19400.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2011,Audi,S5,3.0T Premium Plus quattro,Convertible,automatic,wauvgafh7bn006627,ca,42.0,36334.0,gray,black,fiserv/usb dealer services northstar exchange,31600.0,31500.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Toyota,Tundra,Tundra,CrewMax Cab,automatic,5tfem5f10cx045927,ca,42.0,32304.0,gray,black,reliance motors llc,21900.0,25500.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Volkswagen,Passat,SE PZEV,Sedan,automatic,1vwbp7a31cc104728,ca,29.0,30776.0,burgundy,black,high bid trading co inc,12500.0,12100.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2012,Volkswagen,Jetta,TDI,Sedan,automatic,3vwll7aj8cm317074,ca,38.0,44776.0,white,gray,skyhigh remarketing inc,12350.0,15750.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5g5xbnm83621,ca,41.0,26784.0,silver,black,high bid trading co inc,20500.0,19500.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2011,Audi,A4,2.0T Premium,Sedan,automatic,wauafafl7bn055560,ca,28.0,26345.0,black,black,skyhigh remarketing inc,17550.0,17250.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2012,Volkswagen,Jetta,SE PZEV,Sedan,automatic,3vwdp7aj5cm112093,ca,19.0,55897.0,black,black,veros credit,9000.0,8400.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2012,Toyota,Highlander,Limited,SUV,automatic,5tdyk3eh2cs058254,ca,34.0,36414.0,gray,black,newport lexus,26400.0,25750.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Convertible,automatic,wbadw7c56be727209,ca,29.0,52372.0,white,beige,bmw of monrovia,23100.0,18900.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Scion,xB,Base,Wagon,automatic,jtlze4fe2c1145935,ca,35.0,95541.0,purple,blue,chaser inc,8375.0,9200.0,Wed Dec 31 2014 12:15:00 GMT-0800 (PST)
2012,Volkswagen,Passat,SE PZEV,Sedan,automatic,1vwbp7a39cc025663,ca,44.0,37308.0,black,black,power drive inc,12100.0,14000.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2012,Porsche,Panamera,4,Sedan,automatic,wp0aa2a74cl013491,ca,4.0,44160.0,white,beige,mckenna audi/mckenna bmw,47900.0,50250.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Volkswagen,Jetta,SE PZEV,Sedan,automatic,3vwdp7aj7cm339057,ca,44.0,36883.0,black,black,power drive inc,10050.0,12300.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2012,Volkswagen,CC,Sport PZEV,Sedan,automatic,wvwmp7an9ce531141,ca,39.0,37604.0,black,beige,skyhigh remarketing inc,13350.0,14250.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2011,Audi,A4,2.0T Premium quattro,Sedan,automatic,waubfafl6bn003146,ca,37.0,59328.0,white,black,mckenna audi/mckenna bmw,15550.0,18400.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Subaru,Outback,2.5i Premium PZEV,Wagon,automatic,4s4brbfc0c3267438,ca,29.0,60697.0,silver,black,fleet street remarketing llc,15750.0,15100.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2011,Ford,F-150,XLT,SuperCrew,automatic,1ftfw1ef8bfa44372,ca,43.0,45141.0,red,gray,myrddin fleet services,23600.0,24500.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,Hyundai,Santa Fe,Limited,SUV,automatic,5xyzkdag9bg009149,ca,36.0,45361.0,silver,black,reliance motors llc,16550.0,16800.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2011,Dodge,Avenger,Express,Sedan,automatic,1b3bd4fb3bn616764,ca,35.0,52967.0,gray,black,bob baker jeep,8150.0,7600.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2011,bmw,750i,750i,,automatic,wbaka8c53bcy36802,ca,43.0,49562.0,white,black,commerce hyundai,31700.0,32000.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,Honda,CR-V,LX,SUV,automatic,3czre3h31bg704273,ca,36.0,20499.0,gray,beige,ahfc/honda lease trust/hvt  inc. eot,13800.0,15200.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2011,Chevrolet,Cruze,Eco,Sedan,manual,1g1pk5s91b7280645,ca,,105046.0,red,black,bmw of san diego,6750.0,4300.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2011,Ford,Fusion,SEL,Sedan,automatic,3fahp0jaxbr150454,ca,24.0,104704.0,blue,black,santander consumer,7025.0,7000.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2011,BMW,5 Series,535i,Sedan,automatic,wbafr7c56bc607065,ca,43.0,55493.0,white,black,newport lexus,26100.0,33000.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2011,BMW,X3,xDrive28i,SUV,automatic,5uxwx5c52bl704002,ca,45.0,54841.0,gray,black,j star fiat & maserati of anaheim hills,23500.0,24250.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2011,BMW,M3,Base,Coupe,automatic,wbskg9c52be368579,ca,49.0,45684.0,white,tan,porsche north scottsdale,35800.0,36750.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,Chevrolet,Cruze,LS,Sedan,automatic,1g1pc5sh4b7273242,ca,27.0,54630.0,blue,black,coast sports cars inc,7825.0,7250.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2011,Honda,Accord,EX-L,Sedan,automatic,1hgcp2f8xba053210,ca,,37173.0,gray,—,apexcars net,13900.0,14700.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2011,Chevrolet,Malibu,LT1,Sedan,automatic,1g1zc5e13bf380618,ca,38.0,65997.0,black,black,arrowhead auto group inc,8300.0,9600.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2011,Ford,Edge,SEL,SUV,automatic,2fmdk3jc0bbb67901,ca,45.0,31651.0,black,black,ford motor credit company llc pd,18350.0,18600.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2011,Dodge,Nitro,Heat,SUV,,1d4pu4gx8bw501492,ca,31.0,63994.0,gray,black,santander consumer,13450.0,13700.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2011,Chevrolet,Impala,LS Fleet,Sedan,automatic,2g1wf5ek2b1225603,ca,31.0,47832.0,gray,gray,santander consumer,8450.0,9200.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2011,Dodge,Grand Caravan,Express,Minivan,automatic,2d4rn4dg5br625030,ca,39.0,119970.0,silver,black,wholesale motor sales inc,6225.0,5500.0,Thu Jan 08 2015 12:00:00 GMT-0800 (PST)
2011,Dodge,Caliber,Heat,Wagon,automatic,1b3cb5ha6bd249112,ca,34.0,66489.0,silver,black,guard auto sales,7475.0,8000.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2011,BMW,X5,xDrive50i,SUV,automatic,5uxzv8c55bll67961,ca,37.0,81491.0,white,black,high bid trading co inc,23400.0,25250.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2011,BMW,M3,Base,Sedan,automatic,wbspm9c52be699080,ca,44.0,28846.0,black,black,financial services remarketing (lease),40600.0,41750.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,5 Series,528i,Sedan,automatic,wbafr1c52bc751192,ca,39.0,52028.0,gray,black,bmw of ontario,24100.0,23000.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2011,BMW,X5,xDrive35i,SUV,automatic,5uxzv4c50bl416055,ca,43.0,63406.0,silver,black,bmw of ontario,25400.0,25000.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2011,Chevrolet,Impala,LT Fleet,Sedan,automatic,2g1wg5ek2b1224061,ca,2.0,65749.0,white,gray,santander consumer,7800.0,6500.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2011,bmw,750li,750li,,automatic,wbakb8c52bcy66886,ca,22.0,53166.0,white,black,aaero sweet company,33400.0,32100.0,Wed Jan 07 2015 04:00:00 GMT-0800 (PST)
2011,Ford,Fusion,SE,Sedan,automatic,3fahp0ha8br319795,ca,28.0,56642.0,silver,black,santander consumer,9025.0,10000.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2011,BMW,M3,Base,Convertible,automatic,wbsdx9c54be583843,ca,35.0,43674.0,blue,blue,rusnak westlake audi,38100.0,36750.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2011,Ford,F-150,XLT,SuperCrew,automatic,1ftfw1etxbfc51447,ca,43.0,140705.0,brown,gray,mossy ford,17550.0,13250.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2011,Dodge,Avenger,Express,Sedan,automatic,1b3bd4fb1bn624989,ca,35.0,85006.0,black,black,billion dodge chrysler jeep,6925.0,7300.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2011,BMW,5 Series Gran Turismo,550i xDrive,Hatchback,automatic,wbasp4c56bc341422,ca,,49696.0,gray,—,apexcars net,28700.0,28100.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2011,BMW,5 Series,528i,Sedan,automatic,wbafr1c52bc742282,ca,41.0,54536.0,white,black,high bid trading co inc,23800.0,23000.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2011,Ford,Fusion,SE,Sedan,automatic,3fahp0haxbr243528,ca,28.0,53441.0,gray,black,dtg operations inc,9600.0,9000.0,Thu Mar 05 2015 04:00:00 GMT-0800 (PST)
2011,Ford,Fiesta,SE,Sedan,automatic,3fadp4bj7bm180898,ca,43.0,90215.0,white,gray,carpower trading inc,5925.0,7200.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2011,BMW,7 Series,740i,Sedan,automatic,wbaka4c59bc612698,ca,29.0,78747.0,silver,black,bmw north scottsdale,25100.0,24500.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,X3,xDrive35i,SUV,automatic,5uxwx7c54bl734601,ca,45.0,37302.0,black,black,century dealer services corp,29500.0,30250.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
